TOT_POP,0-9,0-9 y/o % of total pop,19-Oct,10-19 y/o % of total pop,20-29,20-29 y/o % of total pop,30-39,30-39 y/o % of total pop,40-49,40-49 y/o % of total pop,50-59,50-59 y/o % of total pop,60-69,60-69 y/o % of total pop,70-79,70-79 y/o % of total pop,80+,80+ y/o % of total pop,White-alone pop,% White-alone,Black-alone pop,% Black-alone,Native American/American Indian-alone pop,% NA/AI-alone,Asian-alone pop,% Asian-alone,Hawaiian/Pacific Islander-alone pop,% Hawaiian/PI-alone,Two or more races pop,% Two or more races,R_death_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,ICU Beds_x,Total Population,Population Aged 60+,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,diabetes_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,CKD_prevalence,CKD_Lower 95% CI,CKD_Upper 95% CI,Urban_rural_code
42733,4534,10.61006716,5389,12.6108628,4391,10.27543117,4284,10.0250392,5561,13.01336204,6427,15.03989891,5908,13.82538085,3895,9.114735684,2344,5.485222194,38434,89.93985913,2798,6.547632977,296,0.69267311,358,0.837760045,10,0.023401119,837,1.958673625,9.1,13.3,31.4,32.4,22.9,10.8,15.5,13.5,60801,55683,65919,3.4,60801,112.8,0,41766,11078,42.2,39.9,44.5,30.5,28.7,32.1,8.7,7.8,9.7,9.1,7.7,10.6,12.3,11.3,13.4,3.4,3.1,3.7,3
58856,7477,12.70388745,7830,13.30365638,6837,11.6164877,6546,11.12206062,7260,12.33519097,7902,13.42598885,7483,12.71408183,4837,8.218363463,2684,4.560282724,41360,70.27320919,15035,25.54539894,821,1.394929999,449,0.762878891,249,0.423066467,942,1.600516515,9.8,25.8,32.5,30.6,11.1,20.4,30.7,27.3,42725,40123,45327,4.3,42725,79.2,9,59350,13785,52.8,51.3,54.5,38.7,37.5,39.9,10.8,10.0,11.6,11.7,10.5,13.1,17.3,16.4,18.3,4.4,4.2,4.7,6
316739,38533,12.16553692,37588,11.86718402,51047,16.11642393,52312,16.51580639,40430,12.76445275,37384,11.80277768,32951,10.40320264,17371,5.484326212,9123,2.88028945,170058,53.69026233,117992,37.25212241,2902,0.916211771,17398,5.49285058,335,0.105765315,8054,2.542787595,7.0,11.6,17.3,23.6,47.5,13.5,19.3,18.9,59329,55632,63026,3.5,59329,110.0,148,300865,51648,36.9,35.2,38.5,30.2,29.0,31.4,5.8,5.3,6.3,6.0,5.2,6.9,10.7,10.0,11.4,2.8,2.7,3.0,3
52005,6244,12.00653783,6592,12.67570426,6410,12.32573791,5668,10.89895202,5707,10.97394481,7143,13.73521777,7423,14.27362754,4396,8.453033362,2422,4.657244496,20685,39.77502163,30047,57.77713681,405,0.778771272,164,0.315354293,67,0.128833766,637,1.224882223,12.0,20.3,37.3,29.8,12.7,22.9,37.0,34.0,38818,35506,42130,6.8,38818,72.0,15,54032,13212,55.8,54.1,57.4,40.1,38.6,41.5,10.3,9.5,11.0,11.2,10.0,12.4,19.0,18.0,20.1,4.6,4.4,4.9,4
379099,46665,12.30944951,52008,13.71884389,50925,13.43316653,47373,12.49620811,47062,12.4141715,50993,13.4511038,43526,11.48143361,25875,6.825393894,14672,3.870229149,252772,66.67704214,104174,27.47936555,3255,0.858614768,9767,2.576371871,474,0.125033303,8657,2.283572365,8.7,11.2,25.6,29.3,33.8,16.4,25.1,23.0,50112,47826,52398,3.8,50112,92.9,259,368362,76042,43.2,41.6,45.0,31.2,30.0,32.5,7.4,6.7,8.1,7.7,6.6,8.9,12.6,11.8,13.5,3.2,3.0,3.5,3
67560,7710,11.41207815,8774,12.98697454,7963,11.78656009,7829,11.58821788,9048,13.39253996,10100,14.94967436,8712,12.89520426,4950,7.326820604,2474,3.661930136,47441,70.2205447,17584,26.02723505,635,0.939905269,471,0.697158082,53,0.078448786,1376,2.036708111,9.2,15.9,29.5,33.4,21.3,12.7,20.0,18.7,57710,53776,61644,4.0,57710,107.0,0,63866,14275,48.8,47.0,50.7,36.1,34.7,37.6,8.1,7.5,8.8,8.9,7.8,10.0,13.7,12.9,14.6,3.5,3.3,3.7,2
222846,27043,12.13528625,28358,12.72537986,28293,12.69621173,27915,12.52658787,30230,13.56542186,31238,14.01775217,25889,11.61743985,15771,7.077084623,8109,3.638835788,173845,78.01127236,39258,17.61665006,1309,0.587401165,3642,1.634312485,154,0.069106019,4638,2.081257909,10.7,15.3,30.8,33.3,20.6,14.2,19.2,16.6,52798,50131,55465,3.9,52798,97.9,74,214049,46215,47.5,45.6,49.4,33.4,31.9,34.8,8.0,7.3,8.7,8.9,7.8,10.2,12.4,11.6,13.2,3.3,3.1,3.5,2
11573,1137,9.824591722,1446,12.4945995,1227,10.60226389,1196,10.33439903,1338,11.5613929,1994,17.22975892,1604,13.85984619,1094,9.453037242,537,4.640110602,7580,65.49727815,3614,31.22785795,66,0.570292923,43,0.37155448,12,0.103689622,258,2.229326882,12.3,13.7,36.3,35.5,14.4,15.2,21.1,19.5,51746,47143,56349,4.0,51746,96.0,0,11601,2897,50.3,48.4,52.2,36.9,35.5,38.4,8.6,8.0,9.4,9.1,8.1,10.2,14.7,13.8,15.6,3.7,3.4,3.9,2
8484,850,10.01885903,1031,12.15228666,879,10.36067893,887,10.45497407,975,11.49222065,1188,14.00282885,1236,14.56859972,932,10.98538425,506,5.964167845,7510,88.51956624,42,0.495049505,679,8.00330033,47,0.55398397,9,0.106082037,197,2.322017916,11.5,19.0,37.2,30.2,13.5,18.9,26.3,24.3,39502,35223,43781,5.9,39502,73.3,0,8607,2550,51.4,48.9,53.6,34.3,32.5,36.1,11.1,10.0,12.3,12.0,10.4,13.9,14.8,13.7,16.0,4.0,3.7,4.4,6
60115,6258,10.41004741,7484,12.44947185,7277,12.10513183,6988,11.62438659,8209,13.65549364,9462,15.73983199,7669,12.75721534,4498,7.482325543,2270,3.776095816,38770,64.49305498,19319,32.13673792,505,0.840056558,411,0.683689595,59,0.098145222,1051,1.748315728,9.9,15.8,31.3,30.6,22.3,13.0,19.1,18.4,58956,54412,63500,3.4,58956,109.3,6,58503,13167,46.2,44.4,48.2,34.3,32.9,35.7,8.1,7.5,8.9,8.7,7.6,10.0,14.0,13.1,14.9,3.5,3.3,3.7,5
21012,2184,10.39406054,2480,11.80277936,2839,13.51132686,2889,13.74928612,2790,13.27812678,2887,13.73976775,2691,12.80696745,1468,6.986483914,784,3.731201218,12322,58.64268037,7739,36.83133448,477,2.270131354,127,0.604416524,55,0.261755188,292,1.389682086,10.6,25.9,32.5,31.1,10.5,23.5,34.3,32.0,43591,39840,47342,3.9,43591,80.8,0,21059,4490,50.9,49.3,52.6,38.5,37.2,39.7,9.3,8.7,10.0,10.4,9.4,11.5,16.3,15.5,17.2,4.0,3.8,4.2,6
533670,63914,11.97631495,74559,13.97099331,77541,14.52976559,67792,12.70298124,67769,12.69867146,69729,13.06593963,58071,10.88144359,35114,6.579721551,19181,3.594168681,300040,56.22200986,187571,35.14737572,4066,0.761894054,28622,5.363239455,506,0.094815148,12865,2.410665767,8.6,10.9,23.8,30.1,35.3,15.4,23.1,22.1,52166,50314,54018,4.1,52166,96.7,142,517197,102558,44.6,43.0,46.3,35.7,34.5,36.9,6.9,6.3,7.5,7.3,6.3,8.3,12.4,11.6,13.2,3.1,3.0,3.3,3
50574,5652,11.17570293,6199,12.25728635,5962,11.78866611,5510,10.89492625,5574,11.02147348,7471,14.7724127,7141,14.11990351,4518,8.933444062,2547,5.036184601,20239,40.01858663,27145,53.67382449,2028,4.009965595,443,0.875944161,36,0.071182821,683,1.350496302,14.3,22.5,37.8,25.2,14.4,22.0,33.6,31.3,36760,34509,39011,6.1,36760,68.2,16,52300,13866,57.2,55.4,58.9,42.0,40.7,43.5,10.9,10.1,11.7,11.6,10.4,13.0,19.3,18.2,20.4,4.8,4.5,5.1,5
134214,19950,14.86432116,18729,13.95458,18573,13.83834771,20662,15.39481723,16816,12.52924434,15841,11.80279256,12674,9.443128139,7508,5.594051291,3461,2.57871757,95776,71.36066282,29531,22.00292071,2290,1.706230349,1788,1.332200814,283,0.210857288,4546,3.387128019,8.1,13.7,29.9,35.7,20.7,14.4,19.7,20.5,51225,48443,54007,4.6,51225,95.0,14,128753,21027,45.6,43.7,47.3,35.6,34.2,36.9,7.0,6.5,7.6,7.9,7.0,9.0,12.2,11.5,12.9,3.0,2.9,3.2,5
61971,6060,9.778767488,6320,10.19831857,6495,10.48070872,6778,10.93737393,7363,11.88136386,8942,14.42932985,9379,15.13449839,6998,11.29237869,3636,5.867260493,59539,96.07558374,833,1.344177115,414,0.668054413,346,0.558325669,31,0.050023398,808,1.303835665,12.3,11.9,26.5,36.6,25.0,13.1,21.8,20.1,47183,43120,51246,3.4,47183,87.5,12,59854,18819,46.2,43.5,48.6,34.0,32.2,35.8,9.4,8.4,10.5,9.6,7.9,11.3,12.6,11.3,13.8,3.5,3.2,3.9,3
116748,11623,9.955630932,12619,10.80875047,11486,9.838284168,12466,10.67769898,13853,11.86572789,15797,13.53085278,17749,15.20283003,13876,11.88542844,7279,6.234796313,108035,92.53691712,3977,3.406482338,804,0.688662761,1520,1.301949498,257,0.220132251,2155,1.845856032,12.2,10.1,24.3,33.8,31.8,9.7,15.5,15.0,54012,50860,57164,3.2,54012,100.2,27,112156,35451,42.5,40.0,45.0,31.0,29.3,32.7,9.0,8.0,10.1,8.7,7.1,10.4,12.4,11.2,13.7,3.5,3.2,3.8,3
23659,2304,9.73836595,3234,13.66921679,3115,13.16623695,2619,11.06978317,2564,10.8373135,3300,13.9481804,3348,14.15106302,1989,8.40694873,1186,5.0128915,8422,35.59744706,14423,60.96200178,304,1.284923285,180,0.76080984,12,0.050720656,318,1.344097384,12.4,20.8,31.7,32.8,14.6,23.2,31.7,30.6,38216,34936,41496,5.0,38216,70.9,10,24262,6311,56.5,54.7,58.3,43.6,42.2,45.0,9.7,9.0,10.4,10.2,9.1,11.3,18.4,17.3,19.4,4.5,4.2,4.7,6
54764,9008,16.44876196,7152,13.05967424,8065,14.72682784,9207,16.81213936,6735,12.29822511,6292,11.48929954,4981,9.095391133,2320,4.236359652,1004,1.83332116,27017,49.33350376,19339,35.31334453,4992,9.115477321,812,1.482725878,225,0.410853846,2379,4.344094661,6.4,14.0,27.8,39.8,18.4,18.0,25.6,24.8,47892,43876,51908,5.0,47892,88.8,0,52571,7093,45.5,43.8,47.1,36.6,35.3,37.9,6.7,6.3,7.1,7.7,7.0,8.5,13.0,12.4,13.7,3.2,3.0,3.3,3
5230,448,8.565965583,507,9.694072658,611,11.68260038,713,13.63288719,713,13.63288719,695,13.28871893,839,16.04206501,450,8.604206501,254,4.856596558,3538,67.64818356,1515,28.96749522,44,0.841300191,43,0.822179732,1,0.019120459,89,1.701720841,10.7,18.4,41.5,30.7,9.4,22.2,31.9,30.6,40653,36177,45129,8.3,40653,75.4,0,5507,1276,53.7,51.9,55.4,39.2,37.8,40.6,9.6,8.8,10.3,10.2,9.1,11.4,15.8,14.9,16.6,3.9,3.7,4.1,6
178435,20859,11.68997114,24247,13.58870177,21113,11.83231989,21212,11.88780228,24954,13.98492448,26557,14.88329083,20564,11.52464483,13006,7.288928742,5923,3.319416034,147080,82.42777482,21941,12.29635441,985,0.552021745,4836,2.710230616,108,0.060526242,3485,1.953092162,9.3,11.0,28.1,33.4,27.5,9.5,13.6,13.0,60044,56945,63143,3.6,60044,111.4,36,169798,34692,45.5,43.3,47.6,34.1,32.5,35.7,7.2,6.5,7.9,7.8,6.6,9.0,11.6,10.7,12.5,3.0,2.8,3.2,2
43327,3921,9.049784199,6112,14.10667713,7741,17.86645741,4592,10.59847208,4478,10.33535671,5112,11.79864749,5669,13.08422,3991,9.211346274,1711,3.949038706,36972,85.33247167,1010,2.331109931,3915,9.035936021,453,1.045537425,19,0.043852563,958,2.21109239,8.4,11.6,26.7,31.2,30.5,16.7,21.4,20.4,44502,41963,47041,4.1,44502,82.5,9,41725,10654,43.7,41.6,46.1,30.4,28.8,31.9,8.1,7.4,9.0,8.6,7.3,9.9,11.5,10.6,12.4,3.2,3.0,3.4,5
202675,27071,13.3568521,29312,14.46256322,23368,11.52978907,26438,13.04452942,30377,14.98803503,27766,13.69976563,20940,10.33181201,12293,6.065375601,5110,2.521277908,160301,79.09263599,34026,16.78845442,1891,0.933020846,1832,0.903910201,225,0.111015172,4400,2.170963365,7.9,13.7,29.3,35.1,21.8,11.7,16.7,15.4,60296,57807,62785,3.6,60296,111.8,24,186308,33619,48.1,46.0,50.0,34.6,33.1,35.9,7.2,6.6,7.8,8.2,7.0,9.3,12.0,11.2,12.8,3.0,2.9,3.2,2
9637,939,9.743696171,1037,10.76061015,1028,10.66722009,1048,10.87475355,1055,10.94739027,1478,15.33672305,1576,16.35363702,964,10.003113,512,5.312856698,6401,66.4210854,2901,30.10272907,97,1.006537304,47,0.487703642,4,0.041506693,187,1.940437896,11.4,18.4,30.4,38.1,13.1,16.2,28.9,28.8,43302,38873,47731,4.2,43302,80.3,0,9776,2653,54.8,53.0,56.6,38.8,37.3,40.3,11.0,10.2,11.9,11.8,10.4,13.2,18.1,17.1,19.1,4.6,4.3,4.8,4
61452,8019,13.04920914,8173,13.29981123,7750,12.61146911,7481,12.17372909,7677,12.49267721,8321,13.54064961,7219,11.74738007,4366,7.104732149,2446,3.980342381,45898,74.68918831,12348,20.09373169,783,1.274165202,877,1.427130118,103,0.167610493,1443,2.348174185,9.0,16.6,27.2,35.3,20.9,15.7,22.5,22.2,48984,44986,52982,4.3,48984,90.8,8,59805,12481,47.3,45.5,49.1,36.5,35.2,37.8,8.4,7.8,9.2,9.1,8.0,10.4,13.6,12.7,14.5,3.6,3.3,3.8,5
55976,6617,11.82113763,7210,12.88052022,6558,11.71573532,6000,10.71887952,6413,11.45669573,7879,14.07567529,7650,13.66657139,4927,8.801986566,2722,4.862798342,30970,55.32728312,23250,41.53565814,359,0.641346291,450,0.803915964,102,0.182220952,845,1.509575532,13.8,19.6,32.1,33.7,14.5,22.1,37.7,37.2,40433,37175,43691,4.0,40433,75.0,14,57934,14708,54.4,52.7,56.1,39.9,38.6,41.3,10.2,9.5,11.0,10.9,9.7,12.2,17.3,16.4,18.3,4.4,4.1,4.7,5
83770,9048,10.80100275,10316,12.31467112,9195,10.97648323,9255,11.04810791,11934,14.24615017,13159,15.70848753,10996,13.12641757,6961,8.309657395,2906,3.469022323,76613,91.45636863,4792,5.720424973,387,0.461979229,626,0.747284231,44,0.05252477,1308,1.561418169,10.6,14.4,31.1,33.1,21.4,10.3,14.6,13.5,62963,57628,68298,3.4,62963,116.8,10,80504,18644,42.0,39.7,44.2,31.4,29.7,33.0,8.2,7.4,9.1,9.1,7.7,10.7,12.0,11.1,13.1,3.2,3.0,3.5,2
45507,4815,10.58078977,5265,11.56964863,5331,11.71468126,4986,10.95655613,5875,12.91010174,6588,14.47689366,6335,13.92093524,4165,9.152438086,2147,4.717955479,42046,92.39457666,1872,4.113652845,379,0.832838904,511,1.122904169,24,0.052739139,675,1.483288285,11.0,16.2,33.5,33.4,16.9,15.4,21.4,20.1,43972,39740,48204,3.4,43972,81.5,9,45069,11491,46.6,44.2,48.9,33.9,32.2,35.7,9.5,8.5,10.5,10.5,8.8,12.1,13.3,12.2,14.4,3.6,3.3,3.9,5
35285,3510,9.947569789,3775,10.69859714,3337,9.457276463,3483,9.871050021,3552,10.06660054,4822,13.66586368,5760,16.32421709,4686,13.28043078,2360,6.688394502,33627,95.30111946,573,1.623919513,290,0.821878985,366,1.037267961,20,0.056681309,409,1.159132776,11.7,11.4,30.6,33.9,24.2,16.3,26.1,26.5,46426,42181,50671,3.9,46426,86.1,5,34160,12106,44.6,42.2,46.9,31.6,29.8,33.4,10.5,9.4,11.7,10.6,8.6,12.3,14.3,12.9,15.6,3.9,3.6,4.3,6
21763,2047,9.405872352,2601,11.95147728,2645,12.15365529,2381,10.94058724,2609,11.98823692,2971,13.65161053,3279,15.06685659,2132,9.796443505,1098,5.045260304,20888,95.9794146,334,1.534714883,115,0.528419795,109,0.500850067,10,0.045949547,307,1.410651105,10.9,14.6,30.7,27.1,27.6,17.0,23.0,22.4,44693,40167,49219,3.6,44693,82.9,0,21347,6084,44.8,42.1,47.3,32.2,30.2,34.2,9.2,8.2,10.3,9.9,8.1,11.6,12.4,11.2,13.6,3.5,3.2,3.8,3
22671,2451,10.81116845,2606,11.49486128,2454,10.82440122,2197,9.690794407,2556,11.2743152,3206,14.14141414,3624,15.9851793,2351,10.37007631,1226,5.407789687,12513,55.19386,9585,42.27868202,111,0.48961228,127,0.560187023,43,0.189669622,292,1.287989061,13.4,16.7,34.5,32.0,16.8,20.3,30.6,30.2,43569,40721,46417,5.0,43569,80.8,6,23227,6835,54.7,52.9,56.4,39.6,38.1,41.1,10.4,9.7,11.3,10.8,9.5,12.1,18.2,17.2,19.3,4.5,4.2,4.8,6
1093901,143280,13.09807743,142049,12.9855444,167915,15.35010938,173987,15.90518703,153683,14.04907757,135184,12.35797389,98578,9.011601598,52158,4.768073162,27067,2.47435554,628585,57.46269544,359817,32.89301317,8553,0.781880627,69595,6.362093096,1126,0.102934361,26225,2.39738331,6.2,9.9,17.4,27.9,44.8,11.7,17.5,16.4,64509,62273,66745,3.7,64509,119.6,173,1034290,156489,34.9,33.5,36.5,29.6,28.5,30.7,5.4,4.9,5.8,5.6,4.8,6.4,9.5,8.9,10.1,2.6,2.5,2.8,1
15000,1449,9.66,1567,10.44666667,1560,10.4,1524,10.16,1793,11.95333333,2168,14.45333333,2328,15.52,1716,11.44,895,5.966666667,14441,96.27333333,104,0.693333333,138,0.92,100,0.666666667,26,0.173333333,191,1.273333333,15.3,15.5,33.6,32.1,18.8,16.1,23.9,23.2,43967,39466,48468,4.5,43967,81.5,0,15155,4846,46.3,43.8,48.7,32.8,31.0,34.6,10.2,9.1,11.3,10.7,8.9,12.4,13.7,12.4,14.9,3.8,3.4,4.1,6
27271,3042,11.15470646,3585,13.14583257,3189,11.6937406,2782,10.20131275,3307,12.12643467,3755,13.76920538,3852,14.12489458,2539,9.310256316,1220,4.473616662,20870,76.52818012,5184,19.00920392,291,1.067067581,433,1.587767225,16,0.058670382,477,1.749110777,9.9,20.7,34.9,29.7,14.7,16.7,26.1,24.1,47757,44464,51050,4.0,47757,88.6,0,27445,7131,50.9,48.8,52.7,37.1,35.7,38.6,10.0,9.0,11.0,10.7,9.3,12.1,15.6,14.6,16.7,4.0,3.7,4.2,6
98682,11583,11.73770292,11299,11.44990981,9789,9.919742202,12122,12.28390183,11119,11.26750573,12421,12.58689528,13138,13.31347156,10635,10.77704141,6576,6.66382927,81974,83.06884741,12028,12.18864636,917,0.929247482,1548,1.568675138,166,0.168217101,2049,2.076366511,11.9,9.6,22.0,31.5,36.9,10.5,14.9,14.1,59471,55999,62943,3.8,59471,110.3,68,94191,28522,38.9,36.7,41.0,30.1,28.5,31.7,8.7,7.8,9.8,8.2,6.8,9.6,12.1,11.1,13.2,3.5,3.2,3.8,5
94016,10782,11.46826072,12221,12.99885126,11779,12.52871852,10376,11.03641933,11573,12.30960688,13361,14.21141082,12396,13.18498979,7752,8.245405037,3776,4.016337645,51661,54.94915759,38591,41.04726855,939,0.998766168,970,1.031739278,76,0.080837304,1779,1.89223111,11.1,14.6,33.6,30.9,20.9,14.2,22.8,20.7,50122,46046,54198,5.1,50122,93.0,21,94125,22363,49.7,48.1,51.5,38.2,36.8,39.6,8.5,7.9,9.2,8.9,7.9,10.1,15.0,14.2,16.0,3.7,3.5,3.9,4
232274,23172,9.976148859,27760,11.95140222,38119,16.41122123,29304,12.61613439,28785,12.39269139,29037,12.50118395,28650,12.33457038,18313,7.884222944,9134,3.932424636,190329,81.94158623,31822,13.7001989,1307,0.562697504,3627,1.561517863,260,0.111936764,4929,2.122062736,8.6,7.1,21.6,32.1,39.3,15.3,19.3,20.0,53419,50346,56492,3.7,53419,99.1,57,219866,48907,37.7,35.6,39.6,30.3,28.9,31.8,7.1,6.5,7.8,7.4,6.2,8.6,10.5,9.7,11.4,3.0,2.8,3.2,3
19676,1788,9.087212848,1980,10.06302094,2204,11.20146371,1834,9.321000203,2062,10.47977231,2913,14.80483838,3349,17.02073592,2289,11.63346209,1257,6.388493596,7916,40.23175442,11305,57.4557837,126,0.64037406,58,0.294775361,6,0.030494003,265,1.346818459,15.2,20.5,39.7,27.0,12.8,21.4,34.3,34.7,37233,33929,40537,5.1,37233,69.0,0,20426,6480,57.8,56.0,59.5,41.7,40.1,43.0,11.5,10.7,12.4,11.9,10.6,13.3,20.5,19.3,21.7,5.0,4.7,5.4,5
197683,31067,15.71556482,25952,13.12808891,54427,27.53246359,27616,13.9698406,16802,8.499466317,15947,8.066955682,13619,6.889312687,8142,4.118715317,4111,2.079592074,150682,76.22405569,31412,15.89008665,1877,0.949499957,4282,2.166094201,616,0.311610002,8814,4.458653501,5.5,8.8,29.2,40.7,21.4,15.1,20.8,21.3,50531,48367,52695,4.7,50531,93.7,14,192685,22983,40.0,38.3,41.8,29.0,27.7,30.3,5.1,4.8,5.5,6.1,5.5,6.8,8.4,8.0,8.8,2.3,2.2,2.4,4
146027,14406,9.865298883,21975,15.04858691,27807,19.04236888,16557,11.33831415,18058,12.36620625,18211,12.47098139,16132,11.04727208,8824,6.042718127,4057,2.778253337,111889,76.62213152,17250,11.81288392,892,0.610845939,12089,8.278606011,104,0.071219706,3803,2.604312901,5.8,7.3,14.8,20.3,57.6,12.4,10.8,9.2,71920,67416,76424,3.3,71920,133.4,13,141812,25896,31.4,29.6,33.2,25.0,23.6,26.4,5.6,5.1,6.1,5.6,4.7,6.6,8.9,8.2,9.6,2.5,2.3,2.6,3
12670,927,7.316495659,1163,9.179163378,1221,9.636937648,1283,10.12628256,1261,9.952644041,1852,14.617206,2397,18.9187056,1733,13.67797948,833,6.574585635,9829,77.57695343,2433,19.20284136,99,0.781373323,74,0.584056827,25,0.197316496,210,1.657458564,12.0,12.0,30.3,38.3,19.4,16.6,29.3,28.1,46447,41587,51307,4.1,46447,86.1,0,12803,4684,50.6,48.5,52.8,34.4,32.7,36.1,11.1,10.1,12.2,10.9,9.2,12.4,16.1,14.9,17.2,4.3,4.0,4.6,4
39639,4821,12.16226444,5070,12.79043366,5337,13.46401271,5266,13.28489619,4532,11.43318449,5238,13.21425868,4824,12.16983274,3044,7.679305734,1507,3.801811347,23222,58.58371806,14481,36.53220313,241,0.607987083,636,1.604480436,34,0.085774111,1025,2.585837181,9.4,13.5,31.6,34.4,20.5,18.2,28.2,28.9,46355,41816,50894,4.8,46355,86.0,10,39546,8584,48.5,46.6,50.2,39.6,38.3,41.0,7.9,7.3,8.6,8.6,7.6,9.7,13.9,13.1,14.7,3.5,3.3,3.7,5
62162,7292,11.7306393,7757,12.47868473,6319,10.16537434,7579,12.19233615,8335,13.40851324,9178,14.76464721,8352,13.43586114,5132,8.255847624,2218,3.568096265,50445,81.15086387,9381,15.09121328,559,0.899263216,421,0.677262636,54,0.086869792,1302,2.094527203,9.0,12.5,29.0,32.1,26.4,15.1,21.9,20.8,54900,50918,58882,4.1,54900,101.8,0,57630,13694,42.2,39.8,44.5,31.0,29.5,32.5,8.1,7.3,9.0,8.6,7.3,10.0,12.7,11.7,13.7,3.3,3.1,3.6,3
13422,1283,9.558933095,1423,10.60199672,1235,9.20131128,1379,10.27417672,1389,10.34868127,1953,14.55073759,2186,16.28669349,1733,12.91163761,841,6.265832216,9949,74.1245716,3093,23.0442557,75,0.558784086,72,0.536432722,2,0.014900909,231,1.721054984,10.8,13.5,30.8,35.4,20.4,15.8,27.6,26.5,48337,43191,53483,4.8,48337,89.6,0,13506,4652,49.2,47.1,51.2,35.2,33.7,36.7,10.8,9.8,11.8,10.8,9.3,12.3,16.1,14.9,17.2,4.3,4.0,4.6,5
39507,4350,11.01070696,4741,12.00040499,4499,11.38785532,4191,10.60824664,5013,12.68889058,5873,14.86572,5659,14.32404384,3437,8.6997241,1744,4.414407573,27569,69.78257018,10689,27.05596477,351,0.888450148,176,0.445490673,10,0.02531197,712,1.802212266,11.4,13.7,36.2,34.8,15.3,14.8,23.4,22.6,50149,45479,54819,4.1,50149,93.0,6,39240,9982,50.3,48.5,52.2,37.3,35.8,38.7,9.1,8.4,9.9,9.9,8.8,11.1,14.9,14.0,15.8,3.8,3.6,4.0,3
179914,20885,11.60832398,26090,14.50137288,37013,20.57260691,21819,12.1274609,20349,11.31040386,20011,11.12253632,18271,10.15540758,10140,5.636026101,5336,2.965861467,106617,59.25997977,64297,35.7376302,936,0.520248563,3938,2.188823549,271,0.150627522,3855,2.142690397,7.9,10.6,23.6,34.0,31.8,23.2,26.5,25.6,43303,41195,45411,4.2,43303,80.3,71,176484,30269,44.3,42.5,46.1,35.7,34.3,37.1,6.6,6.1,7.1,7.3,6.4,8.2,11.7,11.1,12.4,3.1,2.9,3.2,4
20611,1617,7.845325312,2075,10.06743972,1805,8.757459609,1667,8.087914221,2184,10.59628354,3082,14.95318034,3585,17.39362476,2831,13.73538402,1765,8.563388482,19136,92.84362719,901,4.371452137,128,0.621027607,136,0.659841832,2,0.009703556,308,1.494347678,15.1,9.1,26.0,33.2,31.7,11.8,20.4,18.6,50467,45770,55164,3.7,50467,93.6,6,20434,7657,44.9,42.2,47.5,30.6,28.6,32.6,10.2,9.0,11.4,9.5,7.8,11.4,13.6,12.3,15.1,3.8,3.5,4.2,6
143351,16750,11.68460632,18779,13.10001325,17060,11.90085873,16015,11.17187881,18726,13.06304107,21006,14.6535427,17741,12.37591646,11630,8.11295352,5644,3.937189137,127477,88.92648115,9477,6.611045615,1613,1.125210149,2128,1.484468193,144,0.100452735,2512,1.752342153,10.9,18.6,33.8,31.8,15.8,13.8,20.6,19.1,48372,45254,51490,3.7,48372,89.7,12,142827,32782,46.2,44.2,48.2,34.2,32.6,35.7,9.1,8.2,10.0,10.0,8.6,11.6,13.3,12.3,14.3,3.5,3.2,3.8,3
44887,5557,12.37997639,5747,12.80326152,6086,13.55849132,4882,10.87620024,5603,12.48245594,6044,13.46492303,5552,12.3688373,3638,8.104796489,1778,3.961057767,27577,61.43649609,14347,31.96248357,1444,3.216967051,411,0.915632589,69,0.15371934,1039,2.314701361,12.4,19.7,34.9,31.4,13.9,19.9,31.1,29.1,38514,35147,41881,5.5,38514,71.4,0,45447,10922,55.0,53.3,56.6,39.8,38.5,41.2,9.8,9.1,10.6,11.0,9.7,12.4,16.3,15.4,17.2,4.1,3.8,4.4,5
131831,17930,13.60074641,19276,14.62175057,18005,13.65763743,15278,11.58907996,16278,12.34762689,16714,12.67835335,15157,11.49729578,9049,6.864091147,4144,3.143418468,40787,30.93885353,31381,23.80396113,54971,41.69808315,877,0.665245655,204,0.154743573,3611,2.739112955,10.4,22.9,34.0,29.9,13.2,24.5,35.6,34.7,35407,33307,37507,5.9,35407,65.7,25,134187,26448,54.5,53.2,55.8,37.2,36.2,38.3,10.8,10.2,11.4,12.5,11.5,13.5,18.0,17.2,18.7,4.5,4.3,4.7,5
